2019-11-20 10:35:32,655 [INFO ]  (Server.java.doStart:370) - jetty-9.4.18.v20190429; built: 2019-04-29T20:42:08.989Z; git: e1bc35120a6617ee3df052294e433f3a25ce7097; jvm 1.8.0_91-b15
2019-11-20 10:35:33,237 [INFO ]  (DefaultSessionIdManager.java.doStart:365) - DefaultSessionIdManager workerName=node0
2019-11-20 10:35:33,237 [INFO ]  (DefaultSessionIdManager.java.doStart:370) - No SessionScavenger set, using defaults
2019-11-20 10:35:33,239 [INFO ]  (HouseKeeper.java.startScavenging:149) - node0 Scavenging every 600000ms
2019-11-20 10:35:33,249 [INFO ]  (ContextHandler.java.log:2349) - Install Jdk-util-logger to slf4j success.
2019-11-20 10:35:33,250 [INFO ]  (ContextHandler.java.log:2349) - Set web app root system property: 'webapp.root' = [D:\kaifa\VisualShow\VisualShow-Portal\src\main\webapp]
2019-11-20 10:35:33,258 [INFO ]  (ContextHandler.java.log:2349) - Initializing Spring root WebApplicationContext
2019-11-20 10:35:33,258 [INFO ]  (ContextLoader.java.initWebApplicationContext:305) - Root WebApplicationContext: initialization started
2019-11-20 10:35:33,319 [INFO ]  (AbstractApplicationContext.java.prepareRefresh:583) - Refreshing Root WebApplicationContext: startup date [Wed Nov 20 10:35:33 CST 2019]; root of context hierarchy
2019-11-20 10:35:33,344 [INFO ]  (XmlBeanDefinitionReader.java.loadBeanDefinitions:317) - Loading XML bean definitions from class path resource [configs/applicationContext.xml]
2019-11-20 10:35:33,579 [INFO ]  (?.?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2019-11-20 10:35:33,593 [INFO ]  (XmlBeanDefinitionReader.java.loadBeanDefinitions:317) - Loading XML bean definitions from class path resource [configs/dubbo-system-consumer.xml]
2019-11-20 10:35:33,707 [INFO ]  (ServiceAnnotationBeanPostProcessor.java.resolveBeanNameGenerator:190) -  [DUBBO] BeanNameGenerator bean can't be found in BeanFactory with name [org.springframework.context.annotation.internalConfigurationBeanNameGenerator], dubbo version: 2.6.5, current host: 192.168.64.1
2019-11-20 10:35:33,708 [INFO ]  (ServiceAnnotationBeanPostProcessor.java.resolveBeanNameGenerator:192) -  [DUBBO] BeanNameGenerator will be a instance of org.springframework.context.annotation.AnnotationBeanNameGenerator , it maybe a potential problem on bean name generation., dubbo version: 2.6.5, current host: 192.168.64.1
2019-11-20 10:35:33,731 [INFO ]  (AutowiredAnnotationBeanPostProcessor.java.<init>:155) - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-11-20 10:35:33,781 [INFO ]  (AbstractConnector.java.doStart:292) - Started ServerConnector@9629756{HTTP/1.1,[http/1.1]}{0.0.0.0:50992}
2019-11-20 10:35:33,781 [INFO ]  (Server.java.doStart:410) - Started @1542ms
2019-11-20 10:36:47,561 [INFO ]  (Log.java.initialized:193) - Logging initialized @332ms to org.eclipse.jetty.util.log.Slf4jLog
2019-11-20 10:36:47,694 [INFO ]  (Server.java.doStart:370) - jetty-9.4.18.v20190429; built: 2019-04-29T20:42:08.989Z; git: e1bc35120a6617ee3df052294e433f3a25ce7097; jvm 1.8.0_91-b15
2019-11-20 10:36:48,127 [INFO ]  (DefaultSessionIdManager.java.doStart:365) - DefaultSessionIdManager workerName=node0
2019-11-20 10:36:48,127 [INFO ]  (DefaultSessionIdManager.java.doStart:370) - No SessionScavenger set, using defaults
2019-11-20 10:36:48,129 [INFO ]  (HouseKeeper.java.startScavenging:149) - node0 Scavenging every 600000ms
2019-11-20 10:36:48,139 [INFO ]  (ContextHandler.java.log:2349) - Install Jdk-util-logger to slf4j success.
2019-11-20 10:36:48,141 [INFO ]  (ContextHandler.java.log:2349) - Set web app root system property: 'webapp.root' = [D:\kaifa\VisualShow\VisualShow-Portal\src\main\webapp]
2019-11-20 10:36:48,149 [INFO ]  (ContextHandler.java.log:2349) - Initializing Spring root WebApplicationContext
2019-11-20 10:36:48,149 [INFO ]  (ContextLoader.java.initWebApplicationContext:305) - Root WebApplicationContext: initialization started
2019-11-20 10:36:48,223 [INFO ]  (AbstractApplicationContext.java.prepareRefresh:510) - Refreshing Root WebApplicationContext: startup date [Wed Nov 20 10:36:48 CST 2019]; root of context hierarchy
2019-11-20 10:36:48,256 [INFO ]  (XmlBeanDefinitionReader.java.loadBeanDefinitions:317) - Loading XML bean definitions from class path resource [configs/applicationContext.xml]
2019-11-20 10:36:48,510 [INFO ]  (?.?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2019-11-20 10:36:48,525 [INFO ]  (XmlBeanDefinitionReader.java.loadBeanDefinitions:317) - Loading XML bean definitions from class path resource [configs/dubbo-system-consumer.xml]
2019-11-20 10:36:48,622 [INFO ]  (ServiceAnnotationBeanPostProcessor.java.resolveBeanNameGenerator:190) -  [DUBBO] BeanNameGenerator bean can't be found in BeanFactory with name [org.springframework.context.annotation.internalConfigurationBeanNameGenerator], dubbo version: 2.6.5, current host: 192.168.64.1
2019-11-20 10:36:48,623 [INFO ]  (ServiceAnnotationBeanPostProcessor.java.resolveBeanNameGenerator:192) -  [DUBBO] BeanNameGenerator will be a instance of org.springframework.context.annotation.AnnotationBeanNameGenerator , it maybe a potential problem on bean name generation., dubbo version: 2.6.5, current host: 192.168.64.1
2019-11-20 10:36:48,639 [INFO ]  (AutowiredAnnotationBeanPostProcessor.java.<init>:155) - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-11-20 10:36:48,814 [INFO ]  (AbstractAnnotationConfigBeanBuilder.java.build:81) - The bean[type:ReferenceBean] has been built.
2019-11-20 10:36:49,662 [INFO ]  (Server.java.start:100) -  [DUBBO] qos-server bind localhost:22222, dubbo version: 2.6.5, current host: 192.168.64.1
